分拣中心,日期,小时,预测时货量
SC37,2023/12/03,14,15.0
SC37,2023/12/03,15,11.0
SC37,2023/12/03,16,179.0
SC37,2023/12/03,17,154.0
SC37,2023/12/03,18,228.0
SC37,2023/12/03,19,24.0
SC37,2023/12/03,20,37.0
SC37,2023/12/03,21,143.0
SC37,2023/12/03,22,0.0
SC37,2023/12/03,23,38.0
SC37,2023/12/04,0,0.0
SC37,2023/12/04,1,0.0
SC37,2023/12/04,2,0.0
SC37,2023/12/04,3,0.0
SC37,2023/12/04,4,0.0
SC37,2023/12/04,5,0.0
SC37,2023/12/04,6,0.0
SC37,2023/12/04,7,0.0
SC37,2023/12/04,8,13.0
SC37,2023/12/04,9,42.0
SC37,2023/12/04,10,51.0
SC37,2023/12/04,11,70.0
SC37,2023/12/04,12,0.0
SC37,2023/12/04,13,115.0
SC37,2023/12/04,14,10.0
SC37,2023/12/04,15,31.0
SC37,2023/12/04,16,291.0
SC37,2023/12/04,17,189.0
SC37,2023/12/04,18,150.0
SC37,2023/12/04,19,82.0
SC37,2023/12/04,20,0.0
SC37,2023/12/04,21,0.0
SC37,2023/12/04,22,81.0
SC37,2023/12/04,23,0.0
SC37,2023/12/05,0,0.0
SC37,2023/12/05,1,0.0
SC37,2023/12/05,2,0.0
SC37,2023/12/05,3,0.0
SC37,2023/12/05,4,0.0
SC37,2023/12/05,5,0.0
SC37,2023/12/05,6,0.0
SC37,2023/12/05,7,0.0
SC37,2023/12/05,8,17.0
SC37,2023/12/05,9,46.0
SC37,2023/12/05,10,53.0
SC37,2023/12/05,11,33.0
SC37,2023/12/05,12,107.0
SC37,2023/12/05,13,96.0
SC37,2023/12/05,14,30.0
SC37,2023/12/05,15,101.0
SC37,2023/12/05,16,0.0
SC37,2023/12/05,17,120.0
SC37,2023/12/05,18,148.0
SC37,2023/12/05,19,33.0
SC37,2023/12/05,20,47.0
SC37,2023/12/05,21,122.0
SC37,2023/12/05,22,223.0
SC37,2023/12/05,23,115.0
SC37,2023/12/06,0,0.0
SC37,2023/12/06,1,0.0
SC37,2023/12/06,2,0.0
SC37,2023/12/06,3,0.0
SC37,2023/12/06,4,0.0
SC37,2023/12/06,5,0.0
SC37,2023/12/06,6,0.0
SC37,2023/12/06,7,0.0
SC37,2023/12/06,8,17.0
SC37,2023/12/06,9,49.0
SC37,2023/12/06,10,54.0
SC37,2023/12/06,11,32.0
SC37,2023/12/06,12,174.0
SC37,2023/12/06,13,92.0
SC37,2023/12/06,14,43.0
SC37,2023/12/06,15,34.0
SC37,2023/12/06,16,117.0
SC37,2023/12/06,17,110.0
SC37,2023/12/06,18,79.0
SC37,2023/12/06,19,1.0
SC37,2023/12/06,20,13.0
SC37,2023/12/06,21,431.0
SC37,2023/12/06,22,0.0
SC37,2023/12/06,23,0.0
SC37,2023/12/07,0,0.0
SC37,2023/12/07,1,0.0
SC37,2023/12/07,2,0.0
SC37,2023/12/07,3,0.0
SC37,2023/12/07,4,0.0
SC37,2023/12/07,5,0.0
SC37,2023/12/07,6,0.0
SC37,2023/12/07,7,0.0
SC37,2023/12/07,8,11.0
SC37,2023/12/07,9,46.0
SC37,2023/12/07,10,54.0
SC37,2023/12/07,11,21.0
SC37,2023/12/07,12,0.0
SC37,2023/12/07,13,107.0
SC37,2023/12/07,14,38.0
SC37,2023/12/07,15,83.0
SC37,2023/12/07,16,107.0
SC37,2023/12/07,17,119.0
SC37,2023/12/07,18,37.0
SC37,2023/12/07,19,142.0
SC37,2023/12/07,20,15.0
SC37,2023/12/07,21,0.0
SC37,2023/12/07,22,35.0
SC37,2023/12/07,23,0.0
SC37,2023/12/08,0,21.0
SC37,2023/12/08,1,0.0
SC37,2023/12/08,2,0.0
SC37,2023/12/08,3,0.0
SC37,2023/12/08,4,0.0
SC37,2023/12/08,5,0.0
SC37,2023/12/08,6,0.0
SC37,2023/12/08,7,0.0
SC37,2023/12/08,8,18.0
SC37,2023/12/08,9,47.0
SC37,2023/12/08,10,55.0
SC37,2023/12/08,11,32.0
SC37,2023/12/08,12,139.0
SC37,2023/12/08,13,47.0
SC37,2023/12/08,14,22.0
SC37,2023/12/08,15,5.0
SC37,2023/12/08,16,14.0
SC37,2023/12/08,17,125.0
SC37,2023/12/08,18,60.0
SC37,2023/12/08,19,31.0
SC37,2023/12/08,20,35.0
SC37,2023/12/08,21,0.0
SC37,2023/12/08,22,306.0
SC37,2023/12/08,23,12.0
SC37,2023/12/09,0,0.0
SC37,2023/12/09,1,0.0
SC37,2023/12/09,2,0.0
SC37,2023/12/09,3,0.0
SC37,2023/12/09,4,0.0
SC37,2023/12/09,5,0.0
SC37,2023/12/09,6,0.0
SC37,2023/12/09,7,0.0
SC37,2023/12/09,8,10.0
SC37,2023/12/09,9,48.0
SC37,2023/12/09,10,54.0
SC37,2023/12/09,11,39.0
SC37,2023/12/09,12,210.0
SC37,2023/12/09,13,85.0
SC37,2023/12/09,14,14.0
SC37,2023/12/09,15,44.0
SC37,2023/12/09,16,257.0
SC37,2023/12/09,17,141.0
SC37,2023/12/09,18,57.0
SC37,2023/12/09,19,0.0
SC37,2023/12/09,20,12.0
SC37,2023/12/09,21,547.0
SC37,2023/12/09,22,0.0
SC37,2023/12/09,23,2.0
SC37,2023/12/10,0,0.0
SC37,2023/12/10,1,0.0
SC37,2023/12/10,2,0.0
SC37,2023/12/10,3,0.0
SC37,2023/12/10,4,0.0
SC37,2023/12/10,5,0.0
SC37,2023/12/10,6,0.0
SC37,2023/12/10,7,0.0
SC37,2023/12/10,8,10.0
SC37,2023/12/10,9,45.0
SC37,2023/12/10,10,54.0
SC37,2023/12/10,11,86.0
SC37,2023/12/10,12,0.0
SC37,2023/12/10,13,82.0
SC37,2023/12/10,14,15.0
SC37,2023/12/10,15,73.0
SC37,2023/12/10,16,0.0
SC37,2023/12/10,17,159.0
SC37,2023/12/10,18,131.0
SC37,2023/12/10,19,111.0
SC37,2023/12/10,20,44.0
SC37,2023/12/10,21,264.0
SC37,2023/12/10,22,0.0
SC37,2023/12/10,23,0.0
SC37,2023/12/11,0,0.0
SC37,2023/12/11,1,0.0
SC37,2023/12/11,2,0.0
SC37,2023/12/11,3,0.0
SC37,2023/12/11,4,0.0
SC37,2023/12/11,5,0.0
SC37,2023/12/11,6,0.0
SC37,2023/12/11,7,0.0
SC37,2023/12/11,8,13.0
SC37,2023/12/11,9,45.0
SC37,2023/12/11,10,55.0
SC37,2023/12/11,11,67.0
SC37,2023/12/11,12,451.0
SC37,2023/12/11,13,78.0
SC37,2023/12/11,14,22.0
SC37,2023/12/11,15,33.0
SC37,2023/12/11,16,326.0
SC37,2023/12/11,17,146.0
SC37,2023/12/11,18,178.0
SC37,2023/12/11,19,27.0
SC37,2023/12/11,20,17.0
SC37,2023/12/11,21,0.0
SC37,2023/12/11,22,307.0
SC37,2023/12/11,23,22.0
SC37,2023/12/12,0,0.0
SC37,2023/12/12,1,0.0
SC37,2023/12/12,2,0.0
SC37,2023/12/12,3,0.0
SC37,2023/12/12,4,0.0
SC37,2023/12/12,5,0.0
SC37,2023/12/12,6,0.0
SC37,2023/12/12,7,0.0
SC37,2023/12/12,8,8.0
SC37,2023/12/12,9,44.0
SC37,2023/12/12,10,55.0
SC37,2023/12/12,11,102.0
SC37,2023/12/12,12,0.0
SC37,2023/12/12,13,102.0
SC37,2023/12/12,14,27.0
SC37,2023/12/12,15,89.0
SC37,2023/12/12,16,295.0
SC37,2023/12/12,17,157.0
SC37,2023/12/12,18,216.0
SC37,2023/12/12,19,0.0
SC37,2023/12/12,20,21.0
SC37,2023/12/12,21,122.0
SC37,2023/12/12,22,0.0
SC37,2023/12/12,23,0.0
SC37,2023/12/13,0,0.0
SC37,2023/12/13,1,0.0
SC37,2023/12/13,2,0.0
SC37,2023/12/13,3,0.0
SC37,2023/12/13,4,0.0
SC37,2023/12/13,5,0.0
SC37,2023/12/13,6,0.0
SC37,2023/12/13,7,0.0
SC37,2023/12/13,8,11.0
SC37,2023/12/13,9,45.0
SC37,2023/12/13,10,56.0
SC37,2023/12/13,11,96.0
SC37,2023/12/13,12,284.0
SC37,2023/12/13,13,69.0
SC37,2023/12/13,14,26.0
SC37,2023/12/13,15,1.0
SC37,2023/12/13,16,0.0
SC37,2023/12/13,17,178.0
SC37,2023/12/13,18,255.0
SC37,2023/12/13,19,83.0
SC37,2023/12/13,20,24.0
SC37,2023/12/13,21,760.0
SC37,2023/12/13,22,0.0
SC37,2023/12/13,23,64.0
SC37,2023/12/14,0,0.0
SC37,2023/12/14,1,0.0
SC37,2023/12/14,2,0.0
SC37,2023/12/14,3,0.0
SC37,2023/12/14,4,0.0
SC37,2023/12/14,5,0.0
SC37,2023/12/14,6,0.0
SC37,2023/12/14,7,0.0
SC37,2023/12/14,8,9.0
SC37,2023/12/14,9,45.0
SC37,2023/12/14,10,56.0
SC37,2023/12/14,11,99.0
SC37,2023/12/14,12,187.0
SC37,2023/12/14,13,91.0
SC37,2023/12/14,14,18.0
SC37,2023/12/14,15,51.0
SC37,2023/12/14,16,354.0
SC37,2023/12/14,17,164.0
SC37,2023/12/14,18,218.0
SC37,2023/12/14,19,43.0
SC37,2023/12/14,20,6.0
SC37,2023/12/14,21,0.0
SC37,2023/12/14,22,260.0
SC37,2023/12/14,23,0.0
SC37,2023/12/15,0,0.0
SC37,2023/12/15,1,0.0
SC37,2023/12/15,2,0.0
SC37,2023/12/15,3,0.0
SC37,2023/12/15,4,0.0
SC37,2023/12/15,5,0.0
SC37,2023/12/15,6,0.0
SC37,2023/12/15,7,0.0
SC37,2023/12/15,8,9.0
SC37,2023/12/15,9,44.0
SC37,2023/12/15,10,56.0
SC37,2023/12/15,11,74.0
SC37,2023/12/15,12,0.0
SC37,2023/12/15,13,85.0
SC37,2023/12/15,14,12.0
SC37,2023/12/15,15,49.0
SC37,2023/12/15,16,142.0
SC37,2023/12/15,17,163.0
SC37,2023/12/15,18,186.0
SC37,2023/12/15,19,0.0
SC37,2023/12/15,20,26.0
SC37,2023/12/15,21,0.0
SC37,2023/12/15,22,151.0
SC37,2023/12/15,23,72.0
SC37,2023/12/16,0,0.0
SC37,2023/12/16,1,0.0
SC37,2023/12/16,2,0.0
SC37,2023/12/16,3,0.0
SC37,2023/12/16,4,0.0
SC37,2023/12/16,5,0.0
SC37,2023/12/16,6,0.0
SC37,2023/12/16,7,0.0
SC37,2023/12/16,8,11.0
SC37,2023/12/16,9,45.0
SC37,2023/12/16,10,56.0
SC37,2023/12/16,11,66.0
SC37,2023/12/16,12,334.0
SC37,2023/12/16,13,70.0
SC37,2023/12/16,14,12.0
SC37,2023/12/16,15,37.0
SC37,2023/12/16,16,0.0
SC37,2023/12/16,17,176.0
SC37,2023/12/16,18,124.0
SC37,2023/12/16,19,94.0
SC37,2023/12/16,20,11.0
SC37,2023/12/16,21,1121.0
SC37,2023/12/16,22,0.0
SC37,2023/12/16,23,0.0
SC37,2023/12/17,0,3.0
SC37,2023/12/17,1,0.0
SC37,2023/12/17,2,0.0
SC37,2023/12/17,3,0.0
SC37,2023/12/17,4,0.0
SC37,2023/12/17,5,0.0
SC37,2023/12/17,6,0.0
SC37,2023/12/17,7,0.0
SC37,2023/12/17,8,7.0
SC37,2023/12/17,9,44.0
SC37,2023/12/17,10,56.0
SC37,2023/12/17,11,48.0
SC37,2023/12/17,12,122.0
SC37,2023/12/17,13,86.0
SC37,2023/12/17,14,17.0
SC37,2023/12/17,15,84.0
SC37,2023/12/17,16,340.0
SC37,2023/12/17,17,183.0
SC37,2023/12/17,18,61.0
SC37,2023/12/17,19,52.0
SC37,2023/12/17,20,15.0
SC37,2023/12/17,21,363.0
SC37,2023/12/17,22,192.0
SC37,2023/12/17,23,0.0
SC37,2023/12/18,0,0.0
SC37,2023/12/18,1,0.0
SC37,2023/12/18,2,0.0
SC37,2023/12/18,3,0.0
SC37,2023/12/18,4,0.0
SC37,2023/12/18,5,0.0
SC37,2023/12/18,6,0.0
SC37,2023/12/18,7,0.0
SC37,2023/12/18,8,10.0
SC37,2023/12/18,9,43.0
SC37,2023/12/18,10,57.0
SC37,2023/12/18,11,44.0
SC37,2023/12/18,12,0.0
SC37,2023/12/18,13,67.0
SC37,2023/12/18,14,20.0
SC37,2023/12/18,15,3.0
SC37,2023/12/18,16,0.0
SC37,2023/12/18,17,195.0
SC37,2023/12/18,18,47.0
SC37,2023/12/18,19,0.0
SC37,2023/12/18,20,20.0
SC37,2023/12/18,21,0.0
SC37,2023/12/18,22,320.0
SC37,2023/12/18,23,7.0
SC37,2023/12/19,0,0.0
SC37,2023/12/19,1,0.0
SC37,2023/12/19,2,0.0
SC37,2023/12/19,3,0.0
SC37,2023/12/19,4,0.0
SC37,2023/12/19,5,0.0
SC37,2023/12/19,6,0.0
SC37,2023/12/19,7,0.0
SC37,2023/12/19,8,8.0
SC37,2023/12/19,9,43.0
SC37,2023/12/19,10,57.0
SC37,2023/12/19,11,41.0
SC37,2023/12/19,12,668.0
SC37,2023/12/19,13,83.0
SC37,2023/12/19,14,18.0
SC37,2023/12/19,15,61.0
SC37,2023/12/19,16,489.0
SC37,2023/12/19,17,212.0
SC37,2023/12/19,18,43.0
SC37,2023/12/19,19,84.0
SC37,2023/12/19,20,10.0
SC37,2023/12/19,21,726.0
SC37,2023/12/19,22,0.0
SC37,2023/12/19,23,13.0
SC37,2023/12/20,0,0.0
SC37,2023/12/20,1,0.0
SC37,2023/12/20,2,0.0
SC37,2023/12/20,3,0.0
SC37,2023/12/20,4,0.0
SC37,2023/12/20,5,0.0
SC37,2023/12/20,6,0.0
SC37,2023/12/20,7,0.0
SC37,2023/12/20,8,7.0
SC37,2023/12/20,9,43.0
SC37,2023/12/20,10,57.0
SC37,2023/12/20,11,59.0
SC37,2023/12/20,12,0.0
SC37,2023/12/20,13,85.0
SC37,2023/12/20,14,13.0
SC37,2023/12/20,15,28.0
SC37,2023/12/20,16,176.0
SC37,2023/12/20,17,206.0
SC37,2023/12/20,18,93.0
SC37,2023/12/20,19,49.0
SC37,2023/12/20,20,22.0
SC37,2023/12/20,21,1579.0
SC37,2023/12/20,22,74.0
SC37,2023/12/20,23,0.0
SC37,2023/12/21,0,0.0
SC37,2023/12/21,1,0.0
SC37,2023/12/21,2,0.0
SC37,2023/12/21,3,0.0
SC37,2023/12/21,4,0.0
SC37,2023/12/21,5,0.0
SC37,2023/12/21,6,0.0
SC37,2023/12/21,7,0.0
SC37,2023/12/21,8,8.0
SC37,2023/12/21,9,42.0
SC37,2023/12/21,10,57.0
SC37,2023/12/21,11,63.0
SC37,2023/12/21,12,663.0
SC37,2023/12/21,13,73.0
SC37,2023/12/21,14,10.0
SC37,2023/12/21,15,42.0
SC37,2023/12/21,16,0.0
SC37,2023/12/21,17,205.0
SC37,2023/12/21,18,162.0
SC37,2023/12/21,19,0.0
SC37,2023/12/21,20,13.0
SC37,2023/12/21,21,0.0
SC37,2023/12/21,22,444.0
SC37,2023/12/21,23,48.0
SC37,2023/12/22,0,0.0
SC37,2023/12/22,1,0.0
SC37,2023/12/22,2,0.0
SC37,2023/12/22,3,0.0
SC37,2023/12/22,4,0.0
SC37,2023/12/22,5,0.0
SC37,2023/12/22,6,0.0
SC37,2023/12/22,7,0.0
SC37,2023/12/22,8,6.0
SC37,2023/12/22,9,42.0
SC37,2023/12/22,10,58.0
SC37,2023/12/22,11,90.0
SC37,2023/12/22,12,43.0
SC37,2023/12/22,13,84.0
SC37,2023/12/22,14,10.0
SC37,2023/12/22,15,72.0
SC37,2023/12/22,16,762.0
SC37,2023/12/22,17,220.0
SC37,2023/12/22,18,222.0
SC37,2023/12/22,19,65.0
SC37,2023/12/22,20,14.0
SC37,2023/12/22,21,0.0
SC37,2023/12/22,22,0.0
SC37,2023/12/22,23,0.0
SC37,2023/12/23,0,0.0
SC37,2023/12/23,1,0.0
SC37,2023/12/23,2,0.0
SC37,2023/12/23,3,0.0
SC37,2023/12/23,4,0.0
SC37,2023/12/23,5,0.0
SC37,2023/12/23,6,0.0
SC37,2023/12/23,7,0.0
SC37,2023/12/23,8,7.0
SC37,2023/12/23,9,42.0
SC37,2023/12/23,10,58.0
SC37,2023/12/23,11,98.0
SC37,2023/12/23,12,0.0
SC37,2023/12/23,13,70.0
SC37,2023/12/23,14,13.0
SC37,2023/12/23,15,7.0
SC37,2023/12/23,16,0.0
SC37,2023/12/23,17,228.0
SC37,2023/12/23,18,277.0
SC37,2023/12/23,19,57.0
SC37,2023/12/23,20,15.0
SC37,2023/12/23,21,2538.0
SC37,2023/12/23,22,0.0
SC37,2023/12/23,23,74.0
SC37,2023/12/24,0,0.0
SC37,2023/12/24,1,0.0
SC37,2023/12/24,2,0.0
SC37,2023/12/24,3,0.0
SC37,2023/12/24,4,0.0
SC37,2023/12/24,5,0.0
SC37,2023/12/24,6,0.0
SC37,2023/12/24,7,0.0
SC37,2023/12/24,8,6.0
SC37,2023/12/24,9,42.0
SC37,2023/12/24,10,58.0
SC37,2023/12/24,11,111.0
SC37,2023/12/24,12,623.0
SC37,2023/12/24,13,77.0
SC37,2023/12/24,14,14.0
SC37,2023/12/24,15,65.0
SC37,2023/12/24,16,0.0
SC37,2023/12/24,17,236.0
SC37,2023/12/24,18,277.0
SC37,2023/12/24,19,0.0
SC37,2023/12/24,20,8.0
SC37,2023/12/24,21,20.0
SC37,2023/12/24,22,509.0
SC37,2023/12/24,23,0.0
SC37,2023/12/25,0,0.0
SC37,2023/12/25,1,0.0
SC37,2023/12/25,2,0.0
SC37,2023/12/25,3,0.0
SC37,2023/12/25,4,0.0
SC37,2023/12/25,5,0.0
SC37,2023/12/25,6,0.0
SC37,2023/12/25,7,0.0
SC37,2023/12/25,8,5.0
SC37,2023/12/25,9,42.0
SC37,2023/12/25,10,58.0
SC37,2023/12/25,11,105.0
SC37,2023/12/25,12,0.0
SC37,2023/12/25,13,78.0
SC37,2023/12/25,14,13.0
SC37,2023/12/25,15,14.0
SC37,2023/12/25,16,634.0
SC37,2023/12/25,17,249.0
SC37,2023/12/25,18,246.0
SC37,2023/12/25,19,58.0
SC37,2023/12/25,20,15.0
SC37,2023/12/25,21,0.0
SC37,2023/12/25,22,0.0
SC37,2023/12/25,23,41.0
SC37,2023/12/26,0,1.0
SC37,2023/12/26,1,0.0
SC37,2023/12/26,2,0.0
SC37,2023/12/26,3,0.0
SC37,2023/12/26,4,0.0
SC37,2023/12/26,5,0.0
SC37,2023/12/26,6,0.0
SC37,2023/12/26,7,0.0
SC37,2023/12/26,8,6.0
SC37,2023/12/26,9,41.0
SC37,2023/12/26,10,59.0
SC37,2023/12/26,11,101.0
SC37,2023/12/26,12,203.0
SC37,2023/12/26,13,69.0
SC37,2023/12/26,14,10.0
SC37,2023/12/26,15,49.0
SC37,2023/12/26,16,0.0
SC37,2023/12/26,17,255.0
SC37,2023/12/26,18,183.0
SC37,2023/12/26,19,66.0
SC37,2023/12/26,20,9.0
SC37,2023/12/26,21,1965.0
SC37,2023/12/26,22,0.0
SC37,2023/12/26,23,6.0
SC37,2023/12/27,0,0.0
SC37,2023/12/27,1,0.0
SC37,2023/12/27,2,0.0
SC37,2023/12/27,3,0.0
SC37,2023/12/27,4,0.0
SC37,2023/12/27,5,0.0
SC37,2023/12/27,6,0.0
SC37,2023/12/27,7,0.0
SC37,2023/12/27,8,5.0
SC37,2023/12/27,9,41.0
SC37,2023/12/27,10,59.0
SC37,2023/12/27,11,86.0
SC37,2023/12/27,12,808.0
SC37,2023/12/27,13,79.0
SC37,2023/12/27,14,8.0
SC37,2023/12/27,15,57.0
SC37,2023/12/27,16,671.0
SC37,2023/12/27,17,259.0
SC37,2023/12/27,18,104.0
SC37,2023/12/27,19,0.0
SC37,2023/12/27,20,11.0
SC37,2023/12/27,21,3050.0
SC37,2023/12/27,22,500.0
SC37,2023/12/27,23,0.0
SC37,2023/12/28,0,0.0
SC37,2023/12/28,1,0.0
SC37,2023/12/28,2,0.0
SC37,2023/12/28,3,0.0
SC37,2023/12/28,4,0.0
SC37,2023/12/28,5,0.0
SC37,2023/12/28,6,0.0
SC37,2023/12/28,7,0.0
SC37,2023/12/28,8,5.0
SC37,2023/12/28,9,41.0
SC37,2023/12/28,10,59.0
SC37,2023/12/28,11,75.0
SC37,2023/12/28,12,0.0
SC37,2023/12/28,13,72.0
SC37,2023/12/28,14,8.0
SC37,2023/12/28,15,13.0
SC37,2023/12/28,16,0.0
SC37,2023/12/28,17,274.0
SC37,2023/12/28,18,53.0
SC37,2023/12/28,19,51.0
SC37,2023/12/28,20,12.0
SC37,2023/12/28,21,0.0
SC37,2023/12/28,22,202.0
SC37,2023/12/28,23,0.0
SC37,2023/12/29,0,0.0
SC37,2023/12/29,1,0.0
SC37,2023/12/29,2,0.0
SC37,2023/12/29,3,0.0
SC37,2023/12/29,4,0.0
SC37,2023/12/29,5,0.0
SC37,2023/12/29,6,0.0
SC37,2023/12/29,7,0.0
SC37,2023/12/29,8,5.0
SC37,2023/12/29,9,40.0
SC37,2023/12/29,10,59.0
SC37,2023/12/29,11,64.0
SC37,2023/12/29,12,1355.0
SC37,2023/12/29,13,75.0
SC37,2023/12/29,14,10.0
SC37,2023/12/29,15,66.0
SC37,2023/12/29,16,0.0
SC37,2023/12/29,17,282.0
SC37,2023/12/29,18,30.0
SC37,2023/12/29,19,65.0
SC37,2023/12/29,20,8.0
SC37,2023/12/29,21,0.0
SC37,2023/12/29,22,0.0
SC37,2023/12/29,23,35.0
SC37,2023/12/30,0,0.0
SC37,2023/12/30,1,0.0
SC37,2023/12/30,2,0.0
SC37,2023/12/30,3,0.0
SC37,2023/12/30,4,0.0
SC37,2023/12/30,5,0.0
SC37,2023/12/30,6,0.0
SC37,2023/12/30,7,0.0
SC37,2023/12/30,8,4.0
SC37,2023/12/30,9,40.0
SC37,2023/12/30,10,60.0
SC37,2023/12/30,11,64.0
SC37,2023/12/30,12,0.0
SC37,2023/12/30,13,77.0
SC37,2023/12/30,14,10.0
SC37,2023/12/30,15,4.0
SC37,2023/12/30,16,1303.0
SC37,2023/12/30,17,289.0
SC37,2023/12/30,18,57.0
SC37,2023/12/30,19,0.0
SC37,2023/12/30,20,12.0
SC37,2023/12/30,21,5909.0
SC37,2023/12/30,22,374.0
SC37,2023/12/30,23,0.0
SC38,2023/12/01,0,299.0
SC38,2023/12/01,1,38.0
SC38,2023/12/01,2,0.0
SC38,2023/12/01,3,0.0
SC38,2023/12/01,4,0.0
SC38,2023/12/01,5,0.0
SC38,2023/12/01,6,0.0
SC38,2023/12/01,7,64.0
SC38,2023/12/01,8,178.0
SC38,2023/12/01,9,205.0
SC38,2023/12/01,10,242.0
SC38,2023/12/01,11,241.0
SC38,2023/12/01,12,150.0
SC38,2023/12/01,13,107.0
SC38,2023/12/01,14,128.0
SC38,2023/12/01,15,184.0
SC38,2023/12/01,16,154.0
SC38,2023/12/01,17,246.0
SC38,2023/12/01,18,146.0
SC38,2023/12/01,19,159.0
SC38,2023/12/01,20,137.0
SC38,2023/12/01,21,243.0
SC38,2023/12/01,22,310.0
SC38,2023/12/01,23,135.0
SC38,2023/12/02,0,283.0
SC38,2023/12/02,1,44.0
SC38,2023/12/02,2,0.0
SC38,2023/12/02,3,0.0
SC38,2023/12/02,4,0.0
SC38,2023/12/02,5,0.0
SC38,2023/12/02,6,0.0
SC38,2023/12/02,7,87.0
SC38,2023/12/02,8,173.0
SC38,2023/12/02,9,166.0
SC38,2023/12/02,10,214.0
SC38,2023/12/02,11,223.0
SC38,2023/12/02,12,234.0
SC38,2023/12/02,13,84.0
SC38,2023/12/02,14,136.0
SC38,2023/12/02,15,168.0
SC38,2023/12/02,16,146.0
SC38,2023/12/02,17,250.0
SC38,2023/12/02,18,125.0
SC38,2023/12/02,19,155.0
SC38,2023/12/02,20,124.0
SC38,2023/12/02,21,148.0
SC38,2023/12/02,22,319.0
SC38,2023/12/02,23,121.0
SC38,2023/12/03,0,359.0
SC38,2023/12/03,1,7.0
SC38,2023/12/03,2,0.0
SC38,2023/12/03,3,0.0
SC38,2023/12/03,4,0.0
SC38,2023/12/03,5,0.0
SC38,2023/12/03,6,0.0
SC38,2023/12/03,7,89.0
SC38,2023/12/03,8,180.0
SC38,2023/12/03,9,205.0
SC38,2023/12/03,10,225.0
SC38,2023/12/03,11,176.0
SC38,2023/12/03,12,184.0
SC38,2023/12/03,13,50.0
SC38,2023/12/03,14,117.0
SC38,2023/12/03,15,134.0
SC38,2023/12/03,16,193.0
SC38,2023/12/03,17,191.0
SC38,2023/12/03,18,134.0
SC38,2023/12/03,19,183.0
SC38,2023/12/03,20,138.0
SC38,2023/12/03,21,148.0
SC38,2023/12/03,22,288.0
SC38,2023/12/03,23,100.0
SC38,2023/12/04,0,344.0
SC38,2023/12/04,1,47.0
SC38,2023/12/04,2,0.0
SC38,2023/12/04,3,0.0
SC38,2023/12/04,4,0.0
SC38,2023/12/04,5,0.0
SC38,2023/12/04,6,0.0
SC38,2023/12/04,7,45.0
SC38,2023/12/04,8,175.0
SC38,2023/12/04,9,162.0
SC38,2023/12/04,10,232.0
SC38,2023/12/04,11,211.0
SC38,2023/12/04,12,229.0
SC38,2023/12/04,13,70.0
SC38,2023/12/04,14,149.0
SC38,2023/12/04,15,165.0
SC38,2023/12/04,16,124.0
SC38,2023/12/04,17,193.0
SC38,2023/12/04,18,117.0
SC38,2023/12/04,19,191.0
SC38,2023/12/04,20,120.0
SC38,2023/12/04,21,141.0
SC38,2023/12/04,22,265.0
SC38,2023/12/04,23,111.0
SC38,2023/12/05,0,350.0
SC38,2023/12/05,1,29.0
SC38,2023/12/05,2,0.0
SC38,2023/12/05,3,0.0
SC38,2023/12/05,4,0.0
SC38,2023/12/05,5,0.0
SC38,2023/12/05,6,0.0
SC38,2023/12/05,7,69.0
SC38,2023/12/05,8,168.0
SC38,2023/12/05,9,131.0
SC38,2023/12/05,10,221.0
SC38,2023/12/05,11,174.0
SC38,2023/12/05,12,199.0
SC38,2023/12/05,13,70.0
SC38,2023/12/05,14,161.0
SC38,2023/12/05,15,149.0
SC38,2023/12/05,16,141.0
SC38,2023/12/05,17,200.0
SC38,2023/12/05,18,107.0
SC38,2023/12/05,19,187.0
SC38,2023/12/05,20,103.0
SC38,2023/12/05,21,120.0
SC38,2023/12/05,22,275.0
SC38,2023/12/05,23,108.0
SC38,2023/12/06,0,369.0
SC38,2023/12/06,1,22.0
SC38,2023/12/06,2,0.0
SC38,2023/12/06,3,0.0
SC38,2023/12/06,4,0.0
SC38,2023/12/06,5,0.0
SC38,2023/12/06,6,0.0
SC38,2023/12/06,7,67.0
SC38,2023/12/06,8,162.0
SC38,2023/12/06,9,181.0
SC38,2023/12/06,10,199.0
SC38,2023/12/06,11,126.0
SC38,2023/12/06,12,204.0
SC38,2023/12/06,13,49.0
SC38,2023/12/06,14,137.0
SC38,2023/12/06,15,159.0
SC38,2023/12/06,16,135.0
SC38,2023/12/06,17,174.0
SC38,2023/12/06,18,115.0
SC38,2023/12/06,19,162.0
SC38,2023/12/06,20,115.0
SC38,2023/12/06,21,122.0
SC38,2023/12/06,22,253.0
SC38,2023/12/06,23,95.0
SC38,2023/12/07,0,351.0
SC38,2023/12/07,1,48.0
SC38,2023/12/07,2,0.0
SC38,2023/12/07,3,0.0
SC38,2023/12/07,4,0.0
SC38,2023/12/07,5,0.0
SC38,2023/12/07,6,0.0
SC38,2023/12/07,7,43.0
SC38,2023/12/07,8,142.0
SC38,2023/12/07,9,150.0
SC38,2023/12/07,10,183.0
SC38,2023/12/07,11,141.0
SC38,2023/12/07,12,208.0
SC38,2023/12/07,13,66.0
SC38,2023/12/07,14,144.0
SC38,2023/12/07,15,142.0
SC38,2023/12/07,16,147.0
SC38,2023/12/07,17,166.0
SC38,2023/12/07,18,120.0
SC38,2023/12/07,19,180.0
