分拣中心,日期,班次,正式工人数,临时工人数,班次货量
SC39,2023/12/16,14:00-22:00,3,0,581.0
SC39,2023/12/16,16:00-24:00,4,0,604.0
SC39,2023/12/17,00:00-08:00,2,0,228.0
SC39,2023/12/17,05:00-13:00,2,0,292.0
SC39,2023/12/17,08:00-16:00,3,0,414.0
SC39,2023/12/17,12:00-20:00,3,0,442.0
SC39,2023/12/17,14:00-22:00,3,0,548.0
SC39,2023/12/17,16:00-24:00,3,0,581.0
SC39,2023/12/18,00:00-08:00,2,0,209.0
SC39,2023/12/18,05:00-13:00,2,0,288.0
SC39,2023/12/18,08:00-16:00,3,0,426.0
SC39,2023/12/18,12:00-20:00,3,0,453.0
SC39,2023/12/18,14:00-22:00,3,0,547.0
SC39,2023/12/18,16:00-24:00,3,0,566.0
SC39,2023/12/19,00:00-08:00,2,0,203.0
SC39,2023/12/19,05:00-13:00,2,0,273.0
SC39,2023/12/19,08:00-16:00,2,0,393.0
SC39,2023/12/19,12:00-20:00,3,0,430.0
SC39,2023/12/19,14:00-22:00,3,0,519.0
SC39,2023/12/19,16:00-24:00,3,0,550.0
SC39,2023/12/20,00:00-08:00,2,0,209.0
SC39,2023/12/20,05:00-13:00,2,0,275.0
SC39,2023/12/20,08:00-16:00,3,0,401.0
SC39,2023/12/20,12:00-20:00,3,0,425.0
SC39,2023/12/20,14:00-22:00,3,0,508.0
SC39,2023/12/20,16:00-24:00,3,0,526.0
SC39,2023/12/21,00:00-08:00,1,0,196.0
SC39,2023/12/21,05:00-13:00,2,0,269.0
SC39,2023/12/21,08:00-16:00,2,0,381.0
SC39,2023/12/21,12:00-20:00,3,0,404.0
SC39,2023/12/21,14:00-22:00,3,0,482.0
SC39,2023/12/21,16:00-24:00,3,0,507.0
SC39,2023/12/22,00:00-08:00,1,0,188.0
SC39,2023/12/22,05:00-13:00,2,0,266.0
SC39,2023/12/22,08:00-16:00,2,0,385.0
SC39,2023/12/22,12:00-20:00,3,0,408.0
SC39,2023/12/22,14:00-22:00,3,0,483.0
SC39,2023/12/22,16:00-24:00,3,0,496.0
SC39,2023/12/23,00:00-08:00,2,0,203.0
SC39,2023/12/23,05:00-13:00,2,0,262.0
SC39,2023/12/23,08:00-16:00,2,0,367.0
SC39,2023/12/23,12:00-20:00,2,0,390.0
SC39,2023/12/23,14:00-22:00,3,0,460.0
SC39,2023/12/23,16:00-24:00,3,0,482.0
SC39,2023/12/24,00:00-08:00,1,0,199.0
SC39,2023/12/24,05:00-13:00,2,0,258.0
SC39,2023/12/24,08:00-16:00,2,0,367.0
SC39,2023/12/24,12:00-20:00,2,0,392.0
SC39,2023/12/24,14:00-22:00,3,0,459.0
SC39,2023/12/24,16:00-24:00,3,0,471.0
SC39,2023/12/25,00:00-08:00,1,0,174.0
SC39,2023/12/25,05:00-13:00,2,0,254.0
SC39,2023/12/25,08:00-16:00,2,0,348.0
SC39,2023/12/25,12:00-20:00,2,0,373.0
SC39,2023/12/25,14:00-22:00,3,0,438.0
SC39,2023/12/25,16:00-24:00,3,0,460.0
SC39,2023/12/26,00:00-08:00,1,0,171.0
SC39,2023/12/26,05:00-13:00,2,0,248.0
SC39,2023/12/26,08:00-16:00,2,0,348.0
SC39,2023/12/26,12:00-20:00,2,0,375.0
SC39,2023/12/26,14:00-22:00,3,0,436.0
SC39,2023/12/26,16:00-24:00,3,0,446.0
SC39,2023/12/27,00:00-08:00,1,0,179.0
SC39,2023/12/27,05:00-13:00,2,0,245.0
SC39,2023/12/27,08:00-16:00,2,0,328.0
SC39,2023/12/27,12:00-20:00,2,0,355.0
SC39,2023/12/27,14:00-22:00,3,0,415.0
SC39,2023/12/27,16:00-24:00,3,0,435.0
SC39,2023/12/28,00:00-08:00,1,0,174.0
SC39,2023/12/28,05:00-13:00,2,0,241.0
SC39,2023/12/28,08:00-16:00,2,0,333.0
SC39,2023/12/28,12:00-20:00,2,0,361.0
SC39,2023/12/28,14:00-22:00,3,0,416.0
SC39,2023/12/28,16:00-24:00,3,0,426.0
SC39,2023/12/29,00:00-08:00,1,0,170.0
SC39,2023/12/29,05:00-13:00,2,0,233.0
SC39,2023/12/29,08:00-16:00,2,0,313.0
SC39,2023/12/29,12:00-20:00,2,0,346.0
SC39,2023/12/29,14:00-22:00,2,0,397.0
SC39,2023/12/29,16:00-24:00,3,0,415.0
SC39,2023/12/30,00:00-08:00,1,0,174.0
SC39,2023/12/30,05:00-13:00,2,0,230.0
SC39,2023/12/30,08:00-16:00,2,0,315.0
SC39,2023/12/30,12:00-20:00,2,0,343.0
SC39,2023/12/30,14:00-22:00,2,0,392.0
SC39,2023/12/30,16:00-24:00,3,0,401.0
SC4,2023/12/01,00:00-08:00,40,0,7907.0
SC4,2023/12/01,05:00-13:00,17,0,3244.0
SC4,2023/12/01,08:00-16:00,13,0,2538.0
SC4,2023/12/01,12:00-20:00,21,0,4051.0
SC4,2023/12/01,14:00-22:00,32,0,6301.0
SC4,2023/12/01,16:00-24:00,58,0,11578.0
SC4,2023/12/02,00:00-08:00,27,0,5260.0
SC4,2023/12/02,05:00-13:00,15,0,2932.0
SC4,2023/12/02,08:00-16:00,12,0,2300.0
SC4,2023/12/02,12:00-20:00,19,0,3778.0
SC4,2023/12/02,14:00-22:00,31,0,6063.0
SC4,2023/12/02,16:00-24:00,56,0,11092.0
SC4,2023/12/03,00:00-08:00,32,0,6265.0
SC4,2023/12/03,05:00-13:00,16,0,3123.0
SC4,2023/12/03,08:00-16:00,13,0,2410.0
SC4,2023/12/03,12:00-20:00,20,0,3967.0
SC4,2023/12/03,14:00-22:00,30,0,5899.0
SC4,2023/12/03,16:00-24:00,56,0,11144.0
SC4,2023/12/04,00:00-08:00,34,0,6654.0
SC4,2023/12/04,05:00-13:00,16,0,3198.0
SC4,2023/12/04,08:00-16:00,14,0,2638.0
SC4,2023/12/04,12:00-20:00,21,0,4153.0
SC4,2023/12/04,14:00-22:00,29,0,5791.0
SC4,2023/12/04,16:00-24:00,53,0,10448.0
SC4,2023/12/05,00:00-08:00,36,0,7125.0
SC4,2023/12/05,05:00-13:00,16,0,3027.0
SC4,2023/12/05,08:00-16:00,12,0,2392.0
SC4,2023/12/05,12:00-20:00,20,0,3907.0
SC4,2023/12/05,14:00-22:00,29,0,5651.0
SC4,2023/12/05,16:00-24:00,52,0,10295.0
SC4,2023/12/06,00:00-08:00,40,0,7840.0
SC4,2023/12/06,05:00-13:00,15,0,2911.0
SC4,2023/12/06,08:00-16:00,12,0,2249.0
SC4,2023/12/06,12:00-20:00,20,0,3856.0
SC4,2023/12/06,14:00-22:00,29,0,5676.0
SC4,2023/12/06,16:00-24:00,53,0,10460.0
SC4,2023/12/07,00:00-08:00,37,0,7230.0
SC4,2023/12/07,05:00-13:00,15,0,2867.0
SC4,2023/12/07,08:00-16:00,12,0,2300.0
SC4,2023/12/07,12:00-20:00,19,0,3778.0
SC4,2023/12/07,14:00-22:00,28,0,5514.0
SC4,2023/12/07,16:00-24:00,53,0,10438.0
SC4,2023/12/08,00:00-08:00,36,0,7075.0
SC4,2023/12/08,05:00-13:00,16,0,3077.0
SC4,2023/12/08,08:00-16:00,13,0,2542.0
SC4,2023/12/08,12:00-20:00,20,0,3976.0
SC4,2023/12/08,14:00-22:00,28,0,5422.0
SC4,2023/12/08,16:00-24:00,52,0,10246.0
SC4,2023/12/09,00:00-08:00,37,0,7284.0
SC4,2023/12/09,05:00-13:00,16,0,3070.0
SC4,2023/12/09,08:00-16:00,13,0,2508.0
SC4,2023/12/09,12:00-20:00,20,0,3940.0
SC4,2023/12/09,14:00-22:00,27,0,5229.0
SC4,2023/12/09,16:00-24:00,51,0,10050.0
SC4,2023/12/10,00:00-08:00,33,0,6577.0
SC4,2023/12/10,05:00-13:00,15,0,2849.0
SC4,2023/12/10,08:00-16:00,12,0,2331.0
SC4,2023/12/10,12:00-20:00,19,0,3724.0
SC4,2023/12/10,14:00-22:00,27,0,5365.0
SC4,2023/12/10,16:00-24:00,51,0,10180.0
SC4,2023/12/11,00:00-08:00,30,0,5959.0
SC4,2023/12/11,05:00-13:00,15,0,2805.0
SC4,2023/12/11,08:00-16:00,11,0,2199.0
SC4,2023/12/11,12:00-20:00,19,0,3663.0
SC4,2023/12/11,14:00-22:00,28,0,5581.0
SC4,2023/12/11,16:00-24:00,52,0,10353.0
SC4,2023/12/12,00:00-08:00,26,0,5198.0
SC4,2023/12/12,05:00-13:00,15,0,2812.0
SC4,2023/12/12,08:00-16:00,12,0,2227.0
SC4,2023/12/12,12:00-20:00,19,0,3644.0
SC4,2023/12/12,14:00-22:00,28,0,5479.0
SC4,2023/12/12,16:00-24:00,52,0,10288.0
SC4,2023/12/13,00:00-08:00,24,0,4782.0
SC4,2023/12/13,05:00-13:00,15,0,2896.0
SC4,2023/12/13,08:00-16:00,12,0,2303.0
SC4,2023/12/13,12:00-20:00,19,0,3735.0
SC4,2023/12/13,14:00-22:00,28,0,5445.0
SC4,2023/12/13,16:00-24:00,51,0,10044.0
SC4,2023/12/14,00:00-08:00,31,0,6118.0
SC4,2023/12/14,05:00-13:00,15,0,2877.0
SC4,2023/12/14,08:00-16:00,12,0,2222.0
SC4,2023/12/14,12:00-20:00,19,0,3624.0
SC4,2023/12/14,14:00-22:00,27,0,5312.0
SC4,2023/12/14,16:00-24:00,50,0,9920.0
SC4,2023/12/15,00:00-08:00,36,0,7058.0
SC4,2023/12/15,05:00-13:00,14,0,2717.0
SC4,2023/12/15,08:00-16:00,11,0,2110.0
SC4,2023/12/15,12:00-20:00,18,0,3495.0
SC4,2023/12/15,14:00-22:00,27,0,5318.0
SC4,2023/12/15,16:00-24:00,50,0,9966.0
SC4,2023/12/16,00:00-08:00,38,0,7454.0
SC4,2023/12/16,05:00-13:00,14,0,2705.0
SC4,2023/12/16,08:00-16:00,11,0,2013.0
SC4,2023/12/16,12:00-20:00,18,0,3428.0
SC4,2023/12/16,14:00-22:00,27,0,5233.0
SC4,2023/12/16,16:00-24:00,50,0,9954.0
SC4,2023/12/17,00:00-08:00,39,0,7624.0
SC4,2023/12/17,05:00-13:00,14,0,2757.0
SC4,2023/12/17,08:00-16:00,11,0,2115.0
SC4,2023/12/17,12:00-20:00,18,0,3516.0
SC4,2023/12/17,14:00-22:00,26,0,5170.0
SC4,2023/12/17,16:00-24:00,49,0,9762.0
SC4,2023/12/18,00:00-08:00,35,0,6923.0
SC4,2023/12/18,05:00-13:00,14,0,2747.0
SC4,2023/12/18,08:00-16:00,11,0,2141.0
SC4,2023/12/18,12:00-20:00,18,0,3553.0
SC4,2023/12/18,14:00-22:00,26,0,5102.0
SC4,2023/12/18,16:00-24:00,49,0,9699.0
SC4,2023/12/19,00:00-08:00,33,0,6491.0
SC4,2023/12/19,05:00-13:00,14,0,2703.0
SC4,2023/12/19,08:00-16:00,11,0,2094.0
SC4,2023/12/19,12:00-20:00,18,0,3477.0
SC4,2023/12/19,14:00-22:00,25,0,4983.0
SC4,2023/12/19,16:00-24:00,48,0,9555.0
SC4,2023/12/20,00:00-08:00,31,0,6084.0
SC4,2023/12/20,05:00-13:00,13,0,2593.0
SC4,2023/12/20,08:00-16:00,11,0,2008.0
SC4,2023/12/20,12:00-20:00,17,0,3354.0
SC4,2023/12/20,14:00-22:00,25,0,4975.0
SC4,2023/12/20,16:00-24:00,48,0,9556.0
SC4,2023/12/21,00:00-08:00,27,0,5286.0
SC4,2023/12/21,05:00-13:00,14,0,2619.0
SC4,2023/12/21,08:00-16:00,11,0,2016.0
SC4,2023/12/21,12:00-20:00,17,0,3367.0
SC4,2023/12/21,14:00-22:00,26,0,5050.0
SC4,2023/12/21,16:00-24:00,48,0,9592.0
SC4,2023/12/22,00:00-08:00,23,0,4449.0
SC4,2023/12/22,05:00-13:00,14,0,2671.0
SC4,2023/12/22,08:00-16:00,11,0,2098.0
SC4,2023/12/22,12:00-20:00,18,0,3428.0
SC4,2023/12/22,14:00-22:00,26,0,5033.0
SC4,2023/12/22,16:00-24:00,48,0,9471.0
SC4,2023/12/23,00:00-08:00,23,0,4546.0
SC4,2023/12/23,05:00-13:00,14,0,2631.0
SC4,2023/12/23,08:00-16:00,11,0,2059.0
SC4,2023/12/23,12:00-20:00,17,0,3391.0
SC4,2023/12/23,14:00-22:00,25,0,4991.0
SC4,2023/12/23,16:00-24:00,48,0,9442.0
SC4,2023/12/24,00:00-08:00,26,0,5068.0
SC4,2023/12/24,05:00-13:00,13,0,2549.0
SC4,2023/12/24,08:00-16:00,10,0,1977.0
SC4,2023/12/24,12:00-20:00,17,0,3302.0
SC4,2023/12/24,14:00-22:00,25,0,4947.0
SC4,2023/12/24,16:00-24:00,48,0,9419.0
SC4,2023/12/25,00:00-08:00,33,0,6480.0
SC4,2023/12/25,05:00-13:00,13,0,2492.0
SC4,2023/12/25,08:00-16:00,10,0,1885.0
SC4,2023/12/25,12:00-20:00,17,0,3209.0
SC4,2023/12/25,14:00-22:00,25,0,4903.0
SC4,2023/12/25,16:00-24:00,47,0,9380.0
SC4,2023/12/26,00:00-08:00,38,0,7439.0
SC4,2023/12/26,05:00-13:00,13,0,2513.0
SC4,2023/12/26,08:00-16:00,10,0,1918.0
SC4,2023/12/26,12:00-20:00,17,0,3248.0
SC4,2023/12/26,14:00-22:00,25,0,4891.0
SC4,2023/12/26,16:00-24:00,47,0,9287.0
SC4,2023/12/27,00:00-08:00,38,0,7478.0
SC4,2023/12/27,05:00-13:00,13,0,2556.0
SC4,2023/12/27,08:00-16:00,10,0,1930.0
SC4,2023/12/27,12:00-20:00,17,0,3243.0
SC4,2023/12/27,14:00-22:00,25,0,4807.0
SC4,2023/12/27,16:00-24:00,47,0,9205.0
SC4,2023/12/28,00:00-08:00,36,0,7101.0
SC4,2023/12/28,05:00-13:00,13,0,2490.0
SC4,2023/12/28,08:00-16:00,10,0,1897.0
SC4,2023/12/28,12:00-20:00,17,0,3207.0
SC4,2023/12/28,14:00-22:00,24,0,4779.0
SC4,2023/12/28,16:00-24:00,46,0,9159.0
SC4,2023/12/29,00:00-08:00,32,0,6388.0
SC4,2023/12/29,05:00-13:00,13,0,2434.0
SC4,2023/12/29,08:00-16:00,10,0,1832.0
SC4,2023/12/29,12:00-20:00,16,0,3127.0
SC4,2023/12/29,14:00-22:00,24,0,4699.0
SC4,2023/12/29,16:00-24:00,46,0,9073.0
SC4,2023/12/30,00:00-08:00,28,0,5576.0
SC4,2023/12/30,05:00-13:00,13,0,2423.0
SC4,2023/12/30,08:00-16:00,10,0,1817.0
SC4,2023/12/30,12:00-20:00,16,0,3098.0
SC4,2023/12/30,14:00-22:00,24,0,4652.0
SC4,2023/12/30,16:00-24:00,45,0,8987.0
SC40,2023/12/01,00:00-08:00,2,0,217.0
SC40,2023/12/01,05:00-13:00,3,0,576.0
SC40,2023/12/01,08:00-16:00,6,0,1051.0
SC40,2023/12/01,12:00-20:00,6,0,1097.0
SC40,2023/12/01,14:00-22:00,7,0,1302.0
SC40,2023/12/01,16:00-24:00,7,0,1341.0
SC40,2023/12/02,00:00-08:00,2,0,251.0
SC40,2023/12/02,05:00-13:00,3,0,536.0
SC40,2023/12/02,08:00-16:00,6,0,1061.0
SC40,2023/12/02,12:00-20:00,6,0,1057.0
SC40,2023/12/02,14:00-22:00,6,0,1145.0
SC40,2023/12/02,16:00-24:00,6,0,1101.0
SC40,2023/12/03,00:00-08:00,1,0,190.0
SC40,2023/12/03,05:00-13:00,3,0,537.0
SC40,2023/12/03,08:00-16:00,6,0,1032.0
SC40,2023/12/03,12:00-20:00,6,0,1067.0
SC40,2023/12/03,14:00-22:00,6,0,1138.0
SC40,2023/12/03,16:00-24:00,6,0,1105.0
SC40,2023/12/04,00:00-08:00,2,0,214.0
SC40,2023/12/04,05:00-13:00,3,0,509.0
SC40,2023/12/04,08:00-16:00,5,0,992.0
SC40,2023/12/04,12:00-20:00,6,0,1002.0
SC40,2023/12/04,14:00-22:00,6,0,1077.0
SC40,2023/12/04,16:00-24:00,6,0,1036.0
SC40,2023/12/05,00:00-08:00,1,0,188.0
SC40,2023/12/05,05:00-13:00,3,0,509.0
SC40,2023/12/05,08:00-16:00,5,0,964.0
SC40,2023/12/05,12:00-20:00,5,0,945.0
SC40,2023/12/05,14:00-22:00,6,0,1014.0
SC40,2023/12/05,16:00-24:00,5,0,990.0
SC40,2023/12/06,00:00-08:00,1,0,186.0
SC40,2023/12/06,05:00-13:00,3,0,487.0
SC40,2023/12/06,08:00-16:00,5,0,911.0
SC40,2023/12/06,12:00-20:00,5,0,909.0
SC40,2023/12/06,14:00-22:00,5,0,991.0
SC40,2023/12/06,16:00-24:00,5,0,986.0
SC40,2023/12/07,00:00-08:00,1,0,198.0
SC40,2023/12/07,05:00-13:00,3,0,489.0
SC40,2023/12/07,08:00-16:00,5,0,946.0
SC40,2023/12/07,12:00-20:00,5,0,956.0
SC40,2023/12/07,14:00-22:00,6,0,1001.0
SC40,2023/12/07,16:00-24:00,5,0,972.0
SC40,2023/12/08,00:00-08:00,1,0,191.0
SC40,2023/12/08,05:00-13:00,3,0,506.0
SC40,2023/12/08,08:00-16:00,5,0,960.0
SC40,2023/12/08,12:00-20:00,5,0,973.0
SC40,2023/12/08,14:00-22:00,6,0,1002.0
SC40,2023/12/08,16:00-24:00,5,0,972.0
SC40,2023/12/09,00:00-08:00,1,0,190.0
SC40,2023/12/09,05:00-13:00,3,0,490.0
SC40,2023/12/09,08:00-16:00,5,0,947.0
SC40,2023/12/09,12:00-20:00,5,0,956.0
SC40,2023/12/09,14:00-22:00,5,0,996.0
SC40,2023/12/09,16:00-24:00,5,0,953.0
SC40,2023/12/10,00:00-08:00,1,0,195.0
SC40,2023/12/10,05:00-13:00,3,0,491.0
SC40,2023/12/10,08:00-16:00,5,0,907.0
SC40,2023/12/10,12:00-20:00,5,0,982.0
SC40,2023/12/10,14:00-22:00,6,0,1028.0
SC40,2023/12/10,16:00-24:00,5,0,999.0
SC40,2023/12/11,00:00-08:00,1,0,179.0
SC40,2023/12/11,05:00-13:00,3,0,479.0
SC40,2023/12/11,08:00-16:00,5,0,877.0
SC40,2023/12/11,12:00-20:00,5,0,902.0
SC40,2023/12/11,14:00-22:00,5,0,945.0
SC40,2023/12/11,16:00-24:00,5,0,923.0
SC40,2023/12/12,00:00-08:00,1,0,167.0
SC40,2023/12/12,05:00-13:00,3,0,458.0
SC40,2023/12/12,08:00-16:00,5,0,874.0
SC40,2023/12/12,12:00-20:00,5,0,870.0
SC40,2023/12/12,14:00-22:00,5,0,879.0
SC40,2023/12/12,16:00-24:00,5,0,830.0
SC40,2023/12/13,00:00-08:00,1,0,152.0
SC40,2023/12/13,05:00-13:00,3,0,450.0
SC40,2023/12/13,08:00-16:00,5,0,861.0
SC40,2023/12/13,12:00-20:00,5,0,871.0
SC40,2023/12/13,14:00-22:00,5,0,862.0
SC40,2023/12/13,16:00-24:00,5,0,815.0
SC40,2023/12/14,00:00-08:00,1,0,154.0
SC40,2023/12/14,05:00-13:00,3,0,430.0
SC40,2023/12/14,08:00-16:00,5,0,808.0
SC40,2023/12/14,12:00-20:00,5,0,822.0
SC40,2023/12/14,14:00-22:00,5,0,827.0
SC40,2023/12/14,16:00-24:00,4,0,783.0
SC40,2023/12/15,00:00-08:00,1,0,140.0
SC40,2023/12/15,05:00-13:00,3,0,426.0
SC40,2023/12/15,08:00-16:00,4,0,787.0
SC40,2023/12/15,12:00-20:00,4,0,776.0
SC40,2023/12/15,14:00-22:00,4,0,778.0
SC40,2023/12/15,16:00-24:00,4,0,743.0
SC40,2023/12/16,00:00-08:00,1,0,140.0
SC40,2023/12/16,05:00-13:00,3,0,416.0
SC40,2023/12/16,08:00-16:00,4,0,777.0
SC40,2023/12/16,12:00-20:00,4,0,771.0
SC40,2023/12/16,14:00-22:00,4,0,767.0
SC40,2023/12/16,16:00-24:00,4,0,727.0
SC40,2023/12/17,00:00-08:00,1,0,139.0
SC40,2023/12/17,05:00-13:00,2,0,400.0
SC40,2023/12/17,08:00-16:00,4,0,759.0
SC40,2023/12/17,12:00-20:00,4,0,769.0
SC40,2023/12/17,14:00-22:00,4,0,755.0
SC40,2023/12/17,16:00-24:00,4,0,711.0
SC40,2023/12/18,00:00-08:00,1,0,137.0
SC40,2023/12/18,05:00-13:00,3,0,405.0
SC40,2023/12/18,08:00-16:00,4,0,767.0
SC40,2023/12/18,12:00-20:00,4,0,776.0
SC40,2023/12/18,14:00-22:00,4,0,749.0
SC40,2023/12/18,16:00-24:00,4,0,702.0
SC40,2023/12/19,00:00-08:00,1,0,133.0
SC40,2023/12/19,05:00-13:00,2,0,399.0
SC40,2023/12/19,08:00-16:00,4,0,746.0
SC40,2023/12/19,12:00-20:00,4,0,755.0
SC40,2023/12/19,14:00-22:00,4,0,734.0
SC40,2023/12/19,16:00-24:00,4,0,688.0
SC40,2023/12/20,00:00-08:00,1,0,136.0
SC40,2023/12/20,05:00-13:00,2,0,392.0
SC40,2023/12/20,08:00-16:00,4,0,718.0
SC40,2023/12/20,12:00-20:00,4,0,745.0
SC40,2023/12/20,14:00-22:00,4,0,728.0
SC40,2023/12/20,16:00-24:00,4,0,686.0
SC40,2023/12/21,00:00-08:00,1,0,130.0
SC40,2023/12/21,05:00-13:00,2,0,389.0
SC40,2023/12/21,08:00-16:00,4,0,717.0
SC40,2023/12/21,12:00-20:00,4,0,731.0
SC40,2023/12/21,14:00-22:00,4,0,707.0
SC40,2023/12/21,16:00-24:00,4,0,661.0
SC40,2023/12/22,00:00-08:00,1,0,122.0
SC40,2023/12/22,05:00-13:00,2,0,380.0
SC40,2023/12/22,08:00-16:00,4,0,704.0
SC40,2023/12/22,12:00-20:00,4,0,702.0
SC40,2023/12/22,14:00-22:00,4,0,670.0
SC40,2023/12/22,16:00-24:00,4,0,620.0
SC40,2023/12/23,00:00-08:00,1,0,114.0
SC40,2023/12/23,05:00-13:00,2,0,374.0
SC40,2023/12/23,08:00-16:00,4,0,694.0
SC40,2023/12/23,12:00-20:00,4,0,692.0
SC40,2023/12/23,14:00-22:00,4,0,650.0
SC40,2023/12/23,16:00-24:00,4,0,602.0
SC40,2023/12/24,00:00-08:00,1,0,112.0
SC40,2023/12/24,05:00-13:00,2,0,360.0
SC40,2023/12/24,08:00-16:00,4,0,662.0
SC40,2023/12/24,12:00-20:00,4,0,674.0
SC40,2023/12/24,14:00-22:00,4,0,638.0
SC40,2023/12/24,16:00-24:00,3,0,592.0
SC40,2023/12/25,00:00-08:00,1,0,106.0
SC40,2023/12/25,05:00-13:00,2,0,353.0
SC40,2023/12/25,08:00-16:00,4,0,642.0
SC40,2023/12/25,12:00-20:00,4,0,640.0
SC40,2023/12/25,14:00-22:00,4,0,609.0
SC40,2023/12/25,16:00-24:00,3,0,563.0
SC40,2023/12/26,00:00-08:00,1,0,104.0
SC40,2023/12/26,05:00-13:00,2,0,351.0
SC40,2023/12/26,08:00-16:00,4,0,642.0
SC40,2023/12/26,12:00-20:00,4,0,638.0
SC40,2023/12/26,14:00-22:00,3,0,600.0
SC40,2023/12/26,16:00-24:00,3,0,551.0
SC40,2023/12/27,00:00-08:00,1,0,102.0
SC40,2023/12/27,05:00-13:00,2,0,336.0
SC40,2023/12/27,08:00-16:00,4,0,623.0
SC40,2023/12/27,12:00-20:00,4,0,629.0
SC40,2023/12/27,14:00-22:00,3,0,586.0
SC40,2023/12/27,16:00-24:00,3,0,538.0
SC40,2023/12/28,00:00-08:00,1,0,99.0
SC40,2023/12/28,05:00-13:00,2,0,332.0
SC40,2023/12/28,08:00-16:00,4,0,614.0
SC40,2023/12/28,12:00-20:00,4,0,621.0
SC40,2023/12/28,14:00-22:00,3,0,576.0
SC40,2023/12/28,16:00-24:00,3,0,526.0
SC40,2023/12/29,00:00-08:00,1,0,96.0
SC40,2023/12/29,05:00-13:00,2,0,329.0
SC40,2023/12/29,08:00-16:00,4,0,605.0
SC40,2023/12/29,12:00-20:00,4,0,611.0
SC40,2023/12/29,14:00-22:00,3,0,565.0
SC40,2023/12/29,16:00-24:00,3,0,517.0
SC40,2023/12/30,00:00-08:00,1,0,97.0
SC40,2023/12/30,05:00-13:00,2,0,321.0
SC40,2023/12/30,08:00-16:00,3,0,584.0
SC40,2023/12/30,12:00-20:00,3,0,594.0
SC40,2023/12/30,14:00-22:00,3,0,553.0
SC40,2023/12/30,16:00-24:00,3,0,505.0
SC41,2023/12/01,00:00-08:00,0,0,0.0
SC41,2023/12/01,05:00-13:00,5,0,926.0
SC41,2023/12/01,08:00-16:00,7,0,1281.0
SC41,2023/12/01,12:00-20:00,4,0,623.0
SC41,2023/12/01,14:00-22:00,3,0,429.0
SC41,2023/12/01,16:00-24:00,1,0,194.0
SC41,2023/12/02,00:00-08:00,0,0,0.0
SC41,2023/12/02,05:00-13:00,5,0,920.0
SC41,2023/12/02,08:00-16:00,7,0,1280.0
SC41,2023/12/02,12:00-20:00,4,0,684.0
SC41,2023/12/02,14:00-22:00,3,0,471.0
SC41,2023/12/02,16:00-24:00,2,0,250.0
SC41,2023/12/03,00:00-08:00,0,0,0.0
SC41,2023/12/03,05:00-13:00,5,0,835.0
SC41,2023/12/03,08:00-16:00,7,0,1225.0
SC41,2023/12/03,12:00-20:00,4,0,716.0
SC41,2023/12/03,14:00-22:00,3,0,494.0
SC41,2023/12/03,16:00-24:00,2,0,248.0
SC41,2023/12/04,00:00-08:00,0,0,0.0
SC41,2023/12/04,05:00-13:00,5,0,861.0
SC41,2023/12/04,08:00-16:00,7,0,1220.0
SC41,2023/12/04,12:00-20:00,4,0,686.0
SC41,2023/12/04,14:00-22:00,3,0,456.0
SC41,2023/12/04,16:00-24:00,2,0,224.0
SC41,2023/12/05,00:00-08:00,0,0,0.0
SC41,2023/12/05,05:00-13:00,5,0,857.0
SC41,2023/12/05,08:00-16:00,6,0,1181.0
SC41,2023/12/05,12:00-20:00,4,0,645.0
SC41,2023/12/05,14:00-22:00,3,0,451.0
SC41,2023/12/05,16:00-24:00,2,0,243.0
SC41,2023/12/06,00:00-08:00,0,0,0.0
SC41,2023/12/06,05:00-13:00,5,0,850.0
SC41,2023/12/06,08:00-16:00,6,0,1190.0
SC41,2023/12/06,12:00-20:00,4,0,654.0
SC41,2023/12/06,14:00-22:00,3,0,433.0
SC41,2023/12/06,16:00-24:00,2,0,215.0
SC41,2023/12/07,00:00-08:00,0,0,0.0
SC41,2023/12/07,05:00-13:00,5,0,809.0
SC41,2023/12/07,08:00-16:00,6,0,1157.0
SC41,2023/12/07,12:00-20:00,4,0,631.0
SC41,2023/12/07,14:00-22:00,3,0,426.0
SC41,2023/12/07,16:00-24:00,2,0,205.0
SC41,2023/12/08,00:00-08:00,0,0,0.0
SC41,2023/12/08,05:00-13:00,5,0,836.0
SC41,2023/12/08,08:00-16:00,6,0,1163.0
SC41,2023/12/08,12:00-20:00,4,0,621.0
SC41,2023/12/08,14:00-22:00,3,0,419.0
SC41,2023/12/08,16:00-24:00,2,0,205.0
SC41,2023/12/09,00:00-08:00,0,0,0.0
SC41,2023/12/09,05:00-13:00,5,0,818.0
SC41,2023/12/09,08:00-16:00,6,0,1139.0
SC41,2023/12/09,12:00-20:00,4,0,625.0
SC41,2023/12/09,14:00-22:00,3,0,430.0
SC41,2023/12/09,16:00-24:00,2,0,215.0
SC41,2023/12/10,00:00-08:00,0,0,0.0
SC41,2023/12/10,05:00-13:00,5,0,807.0
SC41,2023/12/10,08:00-16:00,6,0,1117.0
SC41,2023/12/10,12:00-20:00,3,0,598.0
SC41,2023/12/10,14:00-22:00,2,0,399.0
SC41,2023/12/10,16:00-24:00,1,0,200.0
SC41,2023/12/11,00:00-08:00,0,0,0.0
SC41,2023/12/11,05:00-13:00,4,0,795.0
SC41,2023/12/11,08:00-16:00,6,0,1115.0
